textID,text,sentiment
7107ef22f7,Rain. One more reason to stay snuggled beneath the duvet,neutral
380d4671b0," it`s quite hard cause when you attempt to spread it, the cornbread falls apart...",negative
12c910a306,Driving Back home because I forgot the piece of cake for _era,neutral
b104b9ebd8,I would like to be able to go just to ONE of those,neutral
81e29d1a0b,aww I miss driving down elmwood,negative
1791aecf65,Howdyyy,neutral
5caaa15e27,Exam 1 today. Going to get my license renewed  The birthday is getting closer!,neutral
d83a9addd3,Why do you guys use camera angles that make it look like there are only 200 people in the building?,neutral
04b878ae01,I want Dec to be my dad,neutral
0ef4aaff38,Watch Jay Leno tonite!!!  It`s his last day as the Tonite Show Host and  Late Nite Leader,neutral
6f97fd63aa,It`s teddy chucking time,negative
650374fc21," Yup, everything`s there.",neutral
bd8fa4ddf5,K now I`m really going to bed even tho I ain`t tired  night! <3,neutral
e91cf02b45,the justice left when DJ Talent was voted off (N),neutral
4e4dd166c0,off to bed was gonna read some new moon but its a little late now  night night all ****,neutral
f5d3d1865b,wh-wha? hacky sack plans sans Jackie???,neutral
7b5a4abe65,I guess it wasn`t meant for me to change it,neutral
3b96fc62ad,I just want this semester to be over! Only a week and a half then it`s moving time!,negative
3abb6d3d26,I have to use the bathroom,neutral
30f0194072,is tired but happy the orphanage was wow.. and babysitting was really fun,neutral
f8cff9beea,It`s a windy and rainy day,neutral
4da8b3dd3a,I hate that I am so stinkin tired everyday!  It`s so hard to get up...I thought I was supposed to start getting energy back now.,negative
b0c1fca288,I really need to lose weight. Anybody wanna be my exercise-buddy?,neutral
9fe798ecfe,is not liking the online livebox right now. Internet is dead.,negative
7cf5408afa,Bro. Martin!! I need you to repent!! Pam said we were going to get to meet you last wknd...,negative
bd80317224," Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway",neutral
23186e73f2,have an amazing time with your mommas tomorrow! Show them how much they mean to you  Whatever you do they will love it,negative
9068b3da92," hah eeee, although understandable.. i need a new picture for this thing.. but i`m all sweaty",neutral
466a36d52e,It`s Hollie spelt with an `ie` not a y!! She made me cry on BGT tonight  Gxx,negative
94537563a1,looks like the eprocurement e-mail address from office mate is blacklisted by IT here.. asking them to whitelist now.,negative
ca6599a1c0,not my groom!  think i`ll die an old maid! lol,negative
283f066eea,that would be an idea  haha ****,neutral
0d33871c93,"At work again, when the weather is beautifullll",neutral
d1dd169199,Why no sn... o. yeah... Sad day.....,negative
5755368f30," If y`all say so, I trust you on that one",neutral
aec8d3c1e5,Wanted to get that piercing too but thought it would be distracting to others when I was giving presentations. U think?,neutral
30139aa906,"has tummy pains  n woke stu up for a drink in the middle of the night, I don`t remember it",negative
da5f868c8b," you certainly can, and good morning to you",neutral
7281282830,_coza  Yep. Live and learn,neutral
f39406c4d7,in chicago until 8:20  ...just landed xoxo,neutral
98069e1e28,"Bad day, just got worse...",negative
23b847869b,jus skinned my knee. Wat am i 6!?!?! Hurts lyke hell tho. Its always tha little ones that hurt tha most.,negative
413b2415a4,about to play my first game of apple to apples!!   wish me luck...,neutral
7eb2296995,ughhh my leg is still cramping from my panic attack outside ULU this morning   bloody hurts!!,negative
900f178ec3,"In a lazy sunday; just had a very late lunch,and forget to buy PR,we`re on page 16",neutral
72edbb4f6d,"Now i`ve got 3 new frens-frm Germany,Mexico n France  havin dinner 2gather 2nite.",neutral
5bada8d821,shud realy go 2 bed  proper tired bt cnt b boverd...x,negative
1755ac6065," Hey welcome to VA, LOL.  It`s muggy up here by DC too.  Worst part of summer I`d say",neutral
a85b1cd9f9,your in london?   are you doing any shows here?,neutral
f11843720f,I can`t believe I thought I had a morning shift today and told Alex that I could take him to the airport.  His flight is during my shift!,negative
d3f4ac04d6,Final final of the semester,neutral
7f3b47dcf4,"i got all my hair cut off, it`s almost above my ears",neutral
1c01959220,No Westin discounts?   Anime Expoï¿½ 2009 Provides Additional Discounts for Hotels: http://anime-expo.org/?p=2396,neutral
cbd651cec8,Happy its the weekend...LOVE has knocked me down ya`ll!!!,neutral
5ed45c11a5,_carter  Ey boy!! I canï¿½t see the video because youtube says me :The vid is private. Why?  I want to see it. Besos grandes guapo!!,neutral
e216faca02,hates the sound of silence..doesnt like being shut out..,negative
c95b009480,Use mozy.com,neutral
4e88c60cbc,I can`t wait that long,neutral
e2d0bb6a46," I`m in an 8 now too, but b4 I had kids I was a 6.5! Darn babies making my feet grow",neutral
ee0173c38c,Playing see you again-miley cyrus in the shop,neutral
baee1e6ffc,i`ve been eating cheetos all morning..,neutral
7e3753c9f1,The bunuelos were a huge hit but i had to skip shopping afterwards.  let`s see what kind of trouble i can get into here...,neutral
1b31bd0ebe,"the people are coming to kill my mouse on monday    i have mixed emotions.  i mean, he lives in my desk drawer!!",negative
94cf2d33dc,At Piece now  Possibly Beachwood in a bit,neutral
c07427d296," LOL, yeah I do it cuz it just seems that way sometimes don`****",neutral
98949b1fd7,yeah its Friday! I thought my sis was coming into town turns out she is not!!  so sad! i miss my babies!!!,negative
ff27c147b6,I`m going to obu for the night.,neutral
ed16c010b5,Playing pacman on itouch!  lol,neutral
02b20969a3,Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck,negative
a6a1af14e7,"Lost his favorite thing he loves to always have on him, his story of the year Key Chain..",negative
22076dad91,thanx,neutral
c25871ec9e," Not going to dwell on it. It happened, it`s passed. Just a shame as he was so supportive! Such is life!  x",negative
3f40b4d558,LOL!  That is just the way I was brought up.,neutral
4311ebc1d2," nope difference of 5 OMR for C class, anyone notice the flight number for WY`s flight for LHR? WY-911",neutral
91b14afafd,"OMG. I got a explosion of new followers, hello new followers",neutral
68c42cdc70,_from_hell  how`s monday for you?,neutral
4b2c530b21,taking a break from sewing to do some dishes,neutral
0ea6ebad1a,This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj,negative
47ac7fd547,why are matters of the heart so complicated?,negative
6bb8343711,i have to put it out there...... I ADIDAS JOSH DENYER  xoxoxoxoxoxo,neutral
d02b3284fd,*[ It`s time for TSCC!  ],neutral
2110fb71f1,"Kidney Stones again  What did I ever do to deserve this kind of pain, not once or twice but five times in my life??? Took drugs, peace out",negative
c3897a6af3,I knew there was a reason I hated cars! 1. Too slow! 2. Too big! 3. I get car sick! 4. Motorbikes are much much much more fun!!,neutral
217c1106b7,cuz ima always late haha dammit she got me good,neutral
0dc68d825f,LOL!!  I`m glad I`ve seen the original trailer or that wouldn`t have made sense     Someone certainly went to a lot... http://bit.ly/A0pyr,neutral
b757ce76a3,Goingg to school today,neutral
5658eb03d9,"Oh man, there are dead deer everywhere in michigan.",negative
4fde77a762,At wrk  ...gtta come back tonite,neutral
7c2724ae24,thanks. but it IS seriuosly my back up plan,neutral
4d373cdebe,miss 16`th,neutral
327734773b,"Oh god, I feel like ****.",negative
8b5b644f36,TIRED! goodnight twitter  its mother`s day  happy mother`s day  lov my moomy <3 yayy! God Bless.,negative
7d454624f4,why the hell is youtube not working???  NO NO  NO NO   NO  NO NO NNO NO,negative
ceb29e2788,"a slightly less disturbed night, after a while, which is a Good Thing. Looking forward to some quality time with my toadtastic boy",neutral
bc8c236283," Yeah, the economy sucks SO BAD.  Yeah, I know what a cafeteria is. I`m unemployed at the moment and I hate it!",negative
a553a01d68,"Ok time to study for bus law and ethics, gotta test today",neutral
4e88d602cc,not having your lights on concerns me! Lol! Stay safe!,neutral
2ade030703,this is the end of the semester so i am really busy... have got no time for twitting  what a pity cause i love it,neutral
01a1accd07,Your schmoo is moving? Are you sad?,neutral
9dd04e1a9f,Its so sad,negative
99da599014,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well...",neutral
39f65ac179," don`t wait on Red, could be ages. I know what you mean, though. Really looking for a new job",neutral
a8310f010b,"  thats it, rub it in that ur seeing morrissey! il just go and cry in the corner  x",negative
c4db821ee7,**** week all **** week  off to the gym now with the worst headache.,negative
0274567d50,i havent gotten any prank calls making me laugh in so long.,neutral
b1e3728694,I hope when you`re calling this the shitshow you mean that in a good way. because this will be fun.,neutral
db565fc9d6,nope.  they are all sleeping cuz they live on the east coast.,neutral
c973572d18,haha so your having father daugter bonding time? Lol anyways I g2g work get on msn later I`ll be bored  x,neutral
646c6efbdd,I missed you guys this morning. I`m in Tacoma w/ no KGW to start my day.,negative
d237b12c6a,"I am sad... Tanner wasn`t invited to the Panthers development camp this year  Poor (other) Glassers. But Calla was, so good on him.",negative
b2e18c4144,"Sad that our neighbors just cut down ALL the trees around their house! It looked so pretty before, and they seemed healthy.  Tragic.",negative
a357e314cd,I`m sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!,negative
bf892b8d0f,Having a long island ice tea,neutral
b96d1a0e0d,Work till 6..then dreadful tv shopping cause mine broke,negative
cf18237bb4,"Woo, Hulu Desktop! My poor Mac is kinda struggling with it though, poor little Core Duo just can`t keep up",negative
1b6a12519d,is soooo over school...maybe sick..all week *evil laugh*,negative
d29ac7e599,What happened to Dave?,neutral
1373d00ff7,Happy mothers day  I`m so hungry and the resturants are all closed... ****,neutral
0d131a8c9d,BGT!!!!!!! - Will be gutted when it finishes tomorrow  - Stavros Flatley all the way!,negative
9ec69eac00,My mouth hurts from this stupid retainer!!,negative
cbe3cce875,My face an my arms. Tragic. Seriously.,negative
0ce2cbb2d1,graduation next sunday.. im going to miss my class,negative
5c3ac415c3," Haha yes I do  it`s hard work, too! I didn`t get home until 3:00 AM, not like I sleep haha.",neutral
d8788056b3,Today more sore than surgery day. Glad I took extra sick day.  Full recovery expected after 6 weeks.  Calling lawn service firms today,neutral
6f3ca88a83,I wish.,neutral
8138f02304,I`ma need you to follow me real quick cause I can`t DM you,neutral
365c03b0e8,"41 Followers? Random people, but okay!",neutral
cc4a151d1d,"ï¿½anisalovesu me too. I am so so upset,especially because i fear i won`t get a Jared hug tomorrow",neutral
47ffe3c006,finished proofing the wedding from March .. now just waiting for export and upload before I can share  Still have 2 more sessions to do!,neutral
f906f39210,"after a great day at work with the kids, disappointment with my roof decal",neutral
866c9a8272,the lost cost is a total plus.  Nutella is like peanut butter mixed with chocolatey goodness. yumm. ^^,neutral
48d8087f95,???-?? ? youtube ? ????,neutral
7fd1786659,_louise so i can just watch that again  x,neutral
813e235a9f,I have forgot the live with the Jonas Brothers on Facebook,neutral
b76f432889," its a travesty, no? and, the people who are doing this said they`d THINK about involving joss whedon!!!!",neutral
8b792a06b2,Alright gang. Gotta go park with family for an hour. Back then  Mwahs to yu if you head to bed before then,neutral
2c4e264a1f,Off to see the Doc in a bit to get the knee checked out,neutral
80de77311a,Do you think the bead crumb navigation will return to the new Fusion studios? I really miss that at the top of each item.,negative
b28d94ad46,my gut feel says its gonna be a boy ababa,neutral
64395a383e,"i beat aye to the music hall.  babyy, im like the cinnamon that beat the apple to the apple jacks.",neutral
7b17834153,So sorry I missed it!,negative
04d0ca7774,ok .... Here 409 is a cleaning soln .... Blah.... Over and out,neutral
a15a5d5645,My lower-left molar stings whenever it comes into contact with sugar of any sort,neutral
6912e77231,I`m up. I have a plan to transform my bedroom today. Random.,neutral
